x1,y1,x2,y2,ang,f1y,f2y
0.004063515189819481,-0.009277594753324105,-0.024402867501298643,-0.05037403362111501,0,-0.00382777959729828,-0.0040305310073061726
-0.026487256237195316,0.02352524740830892,0.03363546093596877,0.04178284930423108,0,0.005360084246763309,0.00575540075730732
0.005026724029029734,-0.020694327247537322,0.01966012124380181,-0.06627349142737884,0,-0.004131027074957043,0.0007383596384061726
0.011877316958002175,0.01072554222628179,0.027738093572594578,0.05394201636888553,0,0.0052025266546997,-0.005201543483772433
-0.023435327618273084,0.0014215420478442596,0.02662366059548197,0.06382565621100916,0,0.006593049265448866,-0.008387411982212042
0.011035207738702611,-0.01653545100439367,-0.010894811206741713,-0.04355381922391378,0,-0.004610042223877487,0.001128020329194705
0.015179185085535491,0.02794630849929183,-0.031048259742835014,0.05779593710011778,0,0.00977018669283901,-0.003915097851226346
0.0010488446947674553,0.01067615694200164,0.04653674731230558,0.02921467006392447,0,0.00999656950189917,0.007728716095675306
-0.012342767575641858,0.033003464644176674,0.04637849156656586,0.004832584165229967,0,0.004550751311567075,0.00948570364300587
-0.00643608193711036,-0.004284641684067647,-0.0031840250661119415,-0.06040743404803243,0,-0.0053078949165622814,0.0033283263868503932
-0.01774806674015922,0.006872856723410731,-0.014703257711625785,-0.0624696117141312,0,0.00397378688788058,0.004636950240969636
0.014240735794785419,0.004050096472467513,0.054581979648832206,0.014111436581771372,0,-0.005624157600617028,0.004421058020367
0.0012672005088472365,0.021072080791651692,0.06042638174450612,-0.029618268305807677,0,0.0048278271997604285,0.00583874251268761
-0.01176661625829207,-0.003978865746392559,-0.014040712911004805,-0.06647996162651851,0,-0.0017423308096738473,0.0002745591073033543
0.03154927066270494,-0.007740952539610674,-0.02932323972005179,0.059860319545423604,0,-0.004026569353116574,-0.009869828092087331
0.00463144098830391,0.03468313956227697,0.02618333958354293,0.060641509186074784,0,-0.009928899897523411,0.0007077137152406536
-0.02606978558074128,-0.0025283125544650234,-0.014184831511033325,0.053598286205953416,0,0.0071075984269393985,0.00862521428406413
-0.0007071901443472351,0.01721466965055871,-0.03446004050971962,0.05026121833575461,0,-0.002801903271575477,0.008187082575996053
-0.0007357182437489516,0.03369706714716431,0.0626045009233374,0.02750955279805333,0,0.009686282408227031,-0.004846608789157587
-0.024070875745400247,-0.007181682882656188,-0.05580959547739426,0.040833618251637255,0,-0.0028267345408862265,0.008506526789583456
-0.004642400156056347,-0.007962131408880264,-0.04696663448835891,-0.01840878267851157,0,0.004110009307535752,-0.00902854204397586
0.012144427775685649,-0.015057184856964006,0.06199034415618388,-0.030199055941424243,0,-0.007131788693143917,-0.0026276139688777445
0.016140461498302054,-0.02100172126025652,0.046862287197168874,-0.05015449043015298,0,-0.008903975451741828,-0.003846695390259112
-0.013911989185528795,0.005921520831907192,-0.010258403741769924,0.04585985987961436,0,-0.0004336349676987098,-0.003648985072644169
-0.006548781454829062,-0.028702263322332687,-0.04038922859699987,0.043732666228685546,0,-0.009385877720586418,0.005335628492938329
0.007402270621950329,0.030272520071355974,-0.002258606495826897,0.05442862183548324,0,0.0026320537351637967,-0.0008929010774451577
0.01907164808536716,-0.026035434175582264,-0.05354205717775994,-0.013928389552390494,0,-0.0077535338170402635,-0.0019946217110621348
0.022946142432700566,-0.025324939177717987,-0.06100618440322047,-0.0009639316860249412,0,-0.0051964660391569445,0.003918780656662605
0.018905369340290492,0.008515342574789397,0.018288605722620473,0.060870039411963096,0,0.0019353051040197043,0.005292059608234853
-0.02671224983698838,0.002726118135700933,-0.05375012484541234,-0.041888696983548857,0,0.0002696604937166853,-0.0031887285730779523
-0.015311771471266795,0.0035209834552317244,-0.0611431143694418,-0.01646258125697789,0,-0.005688701355988361,0.006612965940885547
-0.00673336889651832,0.0315646533849682,-0.05169183677547941,-0.03377640915663,0,-0.0045732099521102135,0.008499169325923117
0.027816107118496206,0.022191235998734737,0.06341774260435283,0.014831025089611309,0,0.0014874139315978422,-0.0008308955878741208
0.022610888691572534,0.00040354198246191314,0.06631851506445574,0.011495885407124838,0,0.0030229929577500845,0.0009021239975733047
-0.0030579133164019305,0.027056021820751775,0.04056706635202383,0.038611479341840865,0,-0.0005508874262290103,-0.006605423012217646
0.03034645667388171,-0.009618625139142111,0.005309876440442258,-0.047544062987251445,0,0.0038367124040209165,0.003662592893212739
0.003568041000143966,-0.027556092486279757,-0.021918500687804467,-0.06209854150541015,0,0.0024105523835274804,-0.0063330009713515835
0.01685442057852985,0.006880465084162739,0.028498137256937738,-0.06146282406057632,0,0.006747915620039421,-0.008601355552822734
0.018369681017506904,0.006118589601583416,0.03922599459965245,0.053139212218805236,0,-0.006517078284178825,-0.0062503340666775365
0.018445822007369935,0.009009280616510799,0.045770696195648726,0.010382416298611304,0,-0.0010176135368988645,0.001527065249509494
-0.013139015923519222,0.004169686549811204,-0.06382426971886977,0.008345883983343346,0,-0.009621126206652494,0.00011415375522858505
-0.0023937058016910463,-0.02942388237223313,-0.045739925384070186,0.05161403021158201,0,-0.008448110665198589,-0.004541675400289913
-0.005908338871424592,-0.02088638645088434,0.061898430631007056,0.009960772064160656,0,0.008743787882540403,0.0034227432364548702
-0.015326314000064834,0.02085013423274832,-0.024325240398188317,0.05217133027992585,0,0.006803740745608305,-0.006806670808895445
0.021956102848071295,-0.018386128341318336,0.007761909277630027,-0.0627251298436944,0,0.0009547975257246308,0.0016882042646900654
0.018151708892339007,0.00667364507074027,0.05748792601964112,0.03525078373756106,0,0.0050096343343481765,0.005075559442241553
0.02242670919528193,0.003886127413758315,0.06420509369724389,0.02301167109327092,0,-0.008318138944364353,0.009093326774420622
0.017922297213629458,-0.027817224659884166,-0.04813227960055218,-0.0231249102363863,0,-0.006379203278227162,-0.0012705025883034213
0.008863129922008247,-0.0013443799446726675,0.035513536896250496,0.03468967782502592,0,-0.009137885587100174,0.0004870518383240461
-0.008921492480261393,0.029314199325985342,-0.03459734278433519,0.034040311323021814,0,-0.006809307215898024,0.0018029055921411127
0.009484089946171295,0.014939658441089788,0.06422068059652099,0.016784160831970322,0,0.007085437800461352,-0.0012190690675909447
0.009779311082404632,-0.008299197929303136,0.05167603448969306,-0.04458121610295311,0,0.006764434532628731,0.007862758408966422
0.003053828432514606,-0.026098011170825476,0.06312084330789182,-0.008361980606626577,0,0.007775405136407674,0.003722210208956203
-0.01472978031004268,-0.009563062981149369,-0.05209943953265776,0.02236209892494911,0,-0.002194748136230826,-0.0018099713596210227
-0.031224773153761508,-0.014425992122776081,0.038688000573153566,-0.029118643187231234,0,0.009384505429660033,-0.0034751629132382432
-0.0068582415501119475,0.02001988120152148,-0.03430542905982616,-0.02952395905646841,0,0.004437541308569926,-0.0022289613942071164
-0.0232753033873364,0.014580358410065383,-0.04412118652159805,0.031352868563361,0,0.007945067143778474,-0.0023339658301732855
0.01705255741251429,-0.02646480341585503,0.053899923843773304,-0.029260883955046287,0,-0.0012371908061385647,0.005194078320355584
-0.00947194780891491,-0.004147571212672432,-0.05050872877160636,0.008298659707708714,0,0.0008118376844873081,-0.007588657240867867
0.001937643959585119,0.008200232323115566,-0.048220033737462815,-0.02640023649774016,0,-0.0006067178105851542,-0.0061380710678341985
0.011236186408371552,-0.022085551063245626,0.026549561590796963,0.05947562043704173,0,0.0032060095337826337,0.007773694478130403
-0.00402539259539407,0.014142180458361778,0.023032592555576235,0.056095787767542905,0,0.0019200725082741225,-0.0003693337699339702
-0.023842672204289133,0.022354987202583,0.05299483790447016,0.0071834968964058395,0,-0.00035271139103601815,-0.004083456016982172
-0.023524320453698462,-0.014320098127719628,0.05121575585702951,-0.0313382948483804,0,0.001548264530437559,0.008404914259195337
0.010775617861714895,0.006634933333740075,-0.012126321743654453,0.06283280722942902,0,-0.0008852985295828234,-0.0018795256889849437
0.030538169256468576,0.0033148815676724967,0.032087914412775184,0.035820679869643574,0,0.008319752795712636,-0.006604030576274942
-0.00958971420860132,0.012524167552576739,-0.0420842873100926,0.04248857482524689,0,-0.0026511165315203193,-0.004123968688484161
0.018977159500624157,0.005397120117373629,0.028820539714426458,0.05764535679926634,0,0.006282613062453991,-0.006611591307662652
0.024325564340073283,0.011812086892073139,0.015031308721331313,-0.047079874991970784,0,0.00037692081666530243,0.0057400240331181174
-0.013441164889289817,0.012292184402582135,-0.029740134162938733,0.04923644368998856,0,0.004051466375128208,0.007409744828982831
-0.007796196733453666,0.00891996907613989,-0.047669271509624286,0.0019324153970106796,0,-1.0234090021432607e-05,0.0077097566300225965
-0.012022709357379107,0.012597119221758513,-0.028825115252529794,-0.03647479733835335,0,-0.007388081573741686,-0.0009646147772643214
-0.009478315660975687,-0.0004315213372454744,0.036719781901392565,0.042211983770579706,0,-0.009779804325356967,0.0023743867151861074
0.0036162603453708604,0.014862426291862456,-0.052687047584462646,0.036510658932618706,0,-0.004751515903878114,0.0053515505177515
0.008744346909272314,-0.00373456083622346,0.01899711112876517,0.05652721325956101,0,0.006209362439420904,-0.0071748641200621455
0.031960421720453866,-0.001789089333705851,0.05659451160948532,0.03523470572014919,0,-0.006476813963432559,0.007718322422726352
0.03297868210291557,-0.005269502486631781,0.031100772380259642,0.059020374254781814,0,-0.009615020670201977,0.0032551806968605587
0.0021848913296067976,0.007429850437472964,-0.06405584503154305,0.007429334119956763,0,-0.006284947230433909,0.003956065082424213
0.02399894493826411,0.020586610640758268,0.013477665264529353,-0.0647785569047138,0,-0.005976030401301103,-0.009158424354873976
-0.007124558394915959,-0.0005014527450797341,-0.04818555120423201,-0.028766580469234346,0,-0.005494839529230411,-0.00899934655623785
-0.016863516670309886,-0.0230640660476494,0.06537700558315095,-0.008209386662085112,0,-0.0014564110447570049,0.006584264451634377
-0.031264986180036876,-0.004163751698278003,-0.05559504186184641,0.03372019096462294,0,-0.006539320900733863,0.002287683272276424
-0.02318273384393324,0.021666294938181375,-0.023534385477209454,0.05612798542165816,0,-0.0025757473931260757,-0.005009842959160584
-0.01869191477360074,0.0011986924644428888,-0.03987860614505017,-0.04951973163957925,0,-0.0049293865491840385,-0.0030686330798321195
0.0029449021772958643,0.02670937934981463,0.04340974686276617,0.0476942737654424,0,-0.00815546734814365,0.0034518447281493073
-0.014473731547714717,-0.0013082586796775632,-0.0022104583509931293,-0.052693103196786925,0,0.0021014799020151395,-0.0077894035409945064
-0.01242117202238323,-0.0021238293073918895,-0.029337922147954734,0.03485834341980645,0,-0.009977125186946776,-0.0030980589081057988
0.0264796193433104,0.004614641002629439,0.06645238093810102,-0.0006088897949227016,0,0.008118989995387725,0.0007899055085260568
0.004368755883383886,-0.005282284810780104,0.049607566715389864,-0.03372366149564838,0,-0.0006786385205931108,-0.007794670677112814
-0.013554671031379922,0.016441208100430312,-0.01440226789622943,-0.0487133487755661,0,-0.003005199620051184,0.0025832232248712075
-0.019241142228048007,0.027407779174503825,-0.042389046181540525,0.026423682799391793,0,0.0068675756003118964,-0.004896506679662514
