x,y,ang,f1y,f2y
0.005179671968589422,0.004339681167193697,-0.18072790792709875,0.006728453385678948,-0.007986012867887832
0.05651143364375845,0.0015082048594212082,0.24645455762813717,-0.002815422884320291,-0.005197048116936176
-0.051587109963100945,-0.00036504070808953185,0.12626674548544142,-0.007225933049200526,0.00013870424693670537
-0.05992954220268529,0.0019358334339930506,0.2519538763447595,-0.002095289503830502,-0.0020685688192004694
0.0432485357424813,-0.02702215526779725,0.24233321010651587,-0.0031575894805144023,0.009356718402559633
-0.05098583199076098,-0.001820932065272538,0.25401462602717395,0.009952306115008342,-0.0015670918384318826
0.02329173171529342,0.034298022043037224,-0.123384604485753,0.005838410576738567,-0.004025729069184488
0.019731757425368417,-0.0007986403237025416,0.11948148226315614,0.0041672197876040425,0.0012323932437595803
-0.026440426949274665,-0.014757276960995176,-0.23869285647651609,0.005069189475327916,-0.008413636793432775
-0.00656314649934926,0.00493302998965554,-0.1445498923233106,-0.006299619954495026,0.008774242234259622
-0.05975364832085763,0.0014196010603681507,0.231388860024957,-0.0006464886121746467,-0.0023146099958060605
-0.041661395194499684,0.02875858129836035,-0.22430701971210684,0.009424723631813505,-0.008825515687708747
0.03456762924686464,0.02850339259175637,0.25329161801425765,0.0002923983759285393,0.0020839909408642866
-0.019949316841420418,-0.008149528034664573,0.164610058805085,0.0009917951654731198,0.005367469446567711
0.05525776472983567,-0.011932049166586378,-0.22536797234499703,-0.008434088135895062,0.0012937983518622274
-0.023100469587078662,0.017602509004184166,-0.15529232538862398,-0.00127222140700093,0.0009351084845273163
0.047178788257760916,-0.003502940476484997,-0.16223576719438848,-0.0021184134521898094,0.005381901710948194
0.017409056911649658,0.008344204262584785,0.18509645021525922,0.001889417581762056,-0.003903632738419263
0.011463729259209519,-0.03684151371539312,-0.1104646760449943,-0.007607552323641747,0.00592004897683032
-0.03496840693916271,-0.022798333351928213,-0.10036931815405428,0.00779483981557263,-0.004869782855961382
-0.01955916181938374,-0.03748360546627396,-0.10291721084557698,-0.0029482407005616707,0.005812289558572886
-0.021005604978160102,-0.030881933996420155,0.14952757673336547,0.006655059025701576,-0.009085925047376374
0.006885989146707192,-0.009699701750512272,0.1501453694463847,-0.003978553311015818,0.008984726838788966
0.028260912501558943,0.028671043946847007,-0.2147295012478733,-0.007668157613949844,0.005659279883509857
