x,y
-0.004532084119313275,-0.00016089651223498525
-0.008296855596264655,0.002923984915929045
-0.03144347102728852,-0.008514344329592118
-0.011332779945575857,-0.004281358264044938
-0.006153477657352196,-0.0014075380189294982
-0.03247200971796929,0.012818155665021957
-0.019315628786873935,0.0007608622377038493
-0.03359079842221137,-0.005413962309010922
-0.00556382476753696,0.0022419248733731795
-0.031177816930946633,0.009074077795290627
-0.0328520026479324,-0.0036230823394885025
-0.021589426240756868,0.002890870650610571
-0.034807828561824586,-0.0011806467391130174
-0.027840199460690277,0.007923004598066474
-0.029512533281899796,-0.0042281538116130096
-0.003770206386152822,0.001067579225211229
-0.011021407476538408,0.004351467216787942
-0.03275268913089851,-0.007759642864502324
-0.02512164908590013,0.0018355763997794537
-0.01249133169963138,0.001556343737274092
-0.014397588303767977,0.0038335889493478236
-0.019924009303646958,0.0053113967578483625
-0.026679130801802044,-0.004278044861013833
-0.03344188400008711,-0.004020738129419211
-0.03355392038447303,-0.009307094782460572
-0.01537143234865326,-0.002179685873351074
-0.011697389730447677,0.0007429024866454245
-0.015526165572516914,-0.004320242273584836
-0.023012340706424758,-0.0017434077478412178
-0.011792842237014068,0.0032232546513553603
-0.02608131212671099,-0.005755562874465816
-0.031726544196343874,0.0015996477827639264
-0.017539587434226362,0.005743207700101903
-0.019013661560549,-0.0023220215021348416
-0.02973686241603056,-0.006594327088967361
-0.028914056261510092,0.00890855701677126
-0.019724963993721648,-0.0011233289090321575
-0.00932596438373271,0.0038504429870675747
-0.02328971454292791,-0.008971321818111838
-0.015212190783380921,-0.0018167340118969888
-0.006207882563338858,0.0003960480302693163
-0.025402315426871214,-0.0037400525688483584
-0.007621002245526651,-0.0015351400240745975
-0.018945253981990248,-0.0001408390990937471
-0.013090964757472968,-0.004684669285040586
-0.019579144334292278,0.005387659021054969
-0.025933866462154488,-0.009932690385332161
-0.023939934387924192,0.003360647119069964
-0.031780056754270224,-0.01301989300937795
-0.027956458187421616,-0.0009060961478199364
-0.0036788252198098814,0.0008234029494725524
-0.032981559329958984,-0.011030466101064675
-0.032278604668712824,-0.006090336919827476
-0.026728174103799417,-0.009469298350480097
-0.005281009584531651,0.001553369771232651
-0.018253342808812443,0.006287777058905376
-0.028879736720475023,0.01112701750612579
-0.02639207814784492,-0.0045655962095136424
-0.025091252490201714,0.004834145805656483
-0.02167552803691517,-0.007149125220404854
-0.024239126320778445,0.0020763149329513157
-0.004679311421965706,-0.0006821036537677205
-0.01844190971677379,-0.0005318345637518017
-0.008861257971459431,0.0032360804908309593
-0.012157413514214049,0.0014095574230766899
-0.004989587970620993,0.0014228125314485658
-0.021637681334410387,0.007871605251597611
-0.03202511122262453,-0.011533125933520119
-0.03413591475534249,0.003761887737073934
-0.023177402845606154,-0.0062891873500283526
-0.006797010131181955,-0.0020304043007350605
-0.014141661571727105,0.0048369663344909435
-0.03455129872267646,0.0021551211277032844
-0.021611679558346492,-0.004900913058444468
-0.030126343402896546,0.011551686427012972
-0.03305176440343312,-0.0010632498455906234
-0.02419285257549601,-0.0022279345263442143
-0.03477011524176841,-0.000315109874747659
-0.018031827662905533,-0.00265650201408529
-0.027303525748701468,0.0011588297479767974
-0.006114932786777646,0.00036202354113504953
-0.023359335038279503,0.008346687776089276
-0.034433812345768706,-0.002148707852001241
-0.027965345556507072,0.0017660150529914143
-0.00670231208542611,-0.0022152853888360293
-0.011757347559458776,0.0006956749899456458
-0.03464651277448423,0.003143118360579836
-0.030389743198386294,-0.002678276296222037
-0.03097142267193828,0.009987966515263754
-0.023075701261897907,-0.00154016294990095
-0.02993429244381399,0.008190930296745292
-0.021096796577574052,0.0049076075434830654
-0.034992555669187554,-0.0004007047589147034
-0.03429439711521195,-0.00665911501700675
-0.0342457671992732,0.003803038152295417
-0.00785732393171279,0.0015690436810292957
-0.017277943993642814,0.0005370230224454581
-0.03463390858298338,0.0001379603122227503
-0.03464959229525115,0.0038742332943529465
-0.007785638813303237,-0.0021688799658662826
-0.017336230571852997,-0.006429340766959596
-0.03271343536486616,-0.011884671543153383
-0.03470175825151406,-0.00311417430534763
-0.004393369056353411,-0.0004984973679102845
-0.0316480162583196,0.011964986139135186
-0.03458303575993865,-0.0033888432225020913
-0.017005705690115377,0.00036263823686938514
-0.027070211132332288,0.007245240348144587
-0.005870645801990118,-0.00030379440198867485
-0.034511841347901834,0.0025472290647518144
-0.03074470139638818,0.00695565297894396
-0.03227410948598215,0.013285748747435464
-0.01321360745416177,0.0018902196889420302
-0.00839569363539095,0.0020312101115110264
-0.02157772732150498,0.005551314487067884
-0.007155178314008673,-0.00023909849146093437
-0.009035044730529527,0.002660234164568508
-0.032942293766292895,0.0017441486669037035
-0.029901096654050417,0.011078288753717492
-0.018619987185011858,-0.0047271407659539855
-0.03270623516190318,-0.01238707497656844
-0.020386602987916624,-0.007047706936906264
-0.02785677840489026,0.008152161217852179
