x_wall,y_wall,ang_wall,x_start,y_start,goal_x,goal_y
0.017630162431675075,-0.07803318122845405,2.9193916665493713,4.539639599807013,-0.15276392639669878,-3.7580034164156713,-2.034896720241206
-0.07448254758856349,-0.029195035617676106,4.338822829798328,0.2137511428696203,-4.527472267389186,-4.066542546808423,3.242724661939715
-0.079762011159912,0.006166163777104356,4.789542549817844,-1.7756909771095166,4.637915448988088,-1.6334767697033454,-4.36938237940507
-0.0754606793110628,-0.02656474878317012,4.373903001719296,0.24486220627898522,-4.504070241782647,-2.8902955342009595,5.759129992167872
-0.06675856843581625,0.044082803227567545,5.295993049620023,-4.048228626544271,-2.22538799335472,-1.179852297188127,6.222951055403078
0.07349303570870698,0.03160338118490995,1.1646824693175204,2.5839582440801476,-3.343974489032899,1.7255937408050945,5.817157232078731
0.07673001843263197,0.022638557182999938,1.2838945909028807,0.44007869414658063,4.9593749247522565,1.9385804685073955,-4.692637616877367
0.03890238206655573,0.06990425358694365,0.5078271760583448,-3.1653852411240107,3.3597177420463207,5.514984716284981,-0.7068994517087706
0.0069170233178985786,-0.0797004064507807,3.055021768116673,4.756635030699806,-0.4924178729308882,-5.076595347494096,-4.5988360395635315
0.06028795043098034,-0.052586719167786636,2.288071902528325,-2.558704962451916,-4.227622459123671,6.192652179153797,2.212708166108018
-0.0662147483743316,-0.044895513113494434,4.1165614096798615,-4.377391225571756,2.0032620898808604,-0.30543090490540353,-5.775558282379029
0.06964659003886912,0.03936181520150838,1.056384719383348,3.663746329236317,-3.264956322640221,0.745736475883336,6.873823131287862
0.002248328567659705,-0.07996840012562366,3.113484845549903,4.105456049284368,-0.938898427426394,-5.316679243055537,-3.959325341331057
0.07324663186744683,-0.0321703422436679,1.984637586778855,2.6977902126399123,3.964988946174747,-0.36872052697030017,-4.34045986406452
-0.024561523363234316,0.0761362697410196,5.971126098283612,3.5716083056625223,2.4276681231546102,-6.511748142631712,1.8551597270829405
0.012350194405973545,-0.07904095582756233,2.9865953551938005,-4.179717369733618,-0.9124727182364412,5.290344295796143,-4.092777257485978
0.07904092389433223,-0.012350398776168319,1.725796210815442,1.6201273201574988,4.251196650003783,1.1397091333740133,-5.962626796286083
-0.04434903495165043,-0.06658200281500466,3.7291899766083687,3.305229387489573,-2.9932350410522863,-5.955442489281878,-0.32374772846161676
0.03603501754711713,-0.07142462817809386,2.6743371024173173,4.630717291388958,0.9356798848187107,-3.2278593740474713,-5.122095409906558
-0.0036195393750997774,0.07991807639521926,6.237925614614336,4.616097947483119,0.6444184351175156,-4.373717754888545,1.7476877020707926
-0.0680098288212069,0.04212675140228754,5.266966741855063,-3.3631702595738195,-2.898730711521482,-0.48308669688830336,5.440274622849508
0.07290305489838918,0.032941532849617886,1.146401729810729,0.955189847744885,4.879963785011654,5.85927791870771,-3.379863167000754
-0.07838063243206278,0.016014882439464466,4.913936771432738,-1.033771593310154,4.631096639196818,-6.094633431991553,-3.0084241054281113
-0.05246924154940306,-0.06039022016212887,3.8569212727080098,2.560134356828042,-3.8121636620764505,-3.609521713415421,2.217476924469278
0.004596891014308368,-0.07986781950825107,3.0840998481413315,-4.370932276974106,-1.8022591498622784,5.859377547606759,-3.775343493220727
-0.07443945136803622,-0.02930474500871438,4.337349449478966,-3.6500910249044725,3.1954548464692616,0.4385442981799859,-5.4488823593994695
-0.06502033852208389,-0.04660853546801931,4.090456728149269,2.6115127012672747,-3.7125808638014504,-6.367157831698856,2.0111945901923165
0.0013163607485674753,0.07998916923171306,0.016455251959717223,4.4755575716320966,-0.055855742063941664,-5.49901143427881,0.7669545977796789
-0.04891717920997061,0.06330173440072255,5.625274915670139,-4.0928030264654955,-2.096030767122387,1.3359627628480084,5.107120464865704
-0.0774806177330224,-0.019918681575577638,4.4607583995366245,-3.633881655325311,3.418577096858722,-3.4680121748893997,-5.885748264575315
-0.0788030231832182,-0.01378707863128282,4.539185798613817,-2.324748606422948,4.349821248105787,0.197281117132776,-4.7714730019695235
0.02392346699794157,0.07633916247116156,0.3036899571197859,-4.12214668583817,1.3769505015749233,5.49285517720508,3.7204396626287974
-0.06744619289488611,-0.04302337810988131,4.144572772941545,0.7702461962586196,-4.683835979635296,-3.781573832622986,2.409809157251229
-0.04958157700506987,-0.06278269842632066,3.810041882143546,-4.0662164094018305,2.746797604877348,0.12283581369540124,-6.716690862961935
-0.04007876083797786,0.06923649998152832,5.758449343247117,2.9536961456847544,3.77771704935544,-6.497344280940734,1.8972633168952417
-0.06055093050728119,-0.05228369549584655,4.000128728103651,3.0240080811056655,-3.829573280929885,-6.279520234333438,2.9842984408407127
0.07954874324292852,0.00848513102259685,1.4645323122991527,1.9232381981211921,4.518640559031892,2.8129109556918084,-5.300605949806918
-0.04137168461568191,0.06847177310440083,5.739672173800033,2.06006778224603,4.488244644735928,-6.334279563777221,1.9844103542752576
