x,y
-0.00643964929589443,-0.0050850955959234
-0.0239748397877777,-0.0219365219113758
-0.0192557432184053,-0.0137627370912756
-0.00544251493023685,-0.00666557880626059
-0.00836608486812953,-0.00361641687137921
-0.0179944714436857,-0.0159829572917067
-0.0185420808637263,-0.0111492227639808
-0.01662299269633,-0.0208264023402486
-0.0227818777812604,-0.0257609168509663
-0.0115699506986558,-0.0258355320350701
-0.0225491357160029,-0.0240008933541102
-0.0171482134707162,-0.00987024421286095
-0.0149400336724018,-0.0218902854892372
-0.0187809322708089,-0.0230317858614429
-0.00907039307410135,-0.0123106074728712
-0.0147741837119552,-0.0255762953279314
-0.0122867477332013,-0.0144645809932262
-0.0184656058237757,-0.0101753342213189
-0.0164802187082422,-0.0222700334771844
-0.0262732663503623,-0.0191667319138754
-0.0162719798264487,-0.0237625676583037
-0.0046431128022152,-0.00376067942602845
-0.0138829409870987,-0.0312029613323913
-0.0147969502103489,-0.0308554564519031
-0.0248127965421101,-0.0217722164917284
-0.0320935776660685,-0.0139111129494368
-0.00315846039807074,-0.00330170873675866
-0.0196311805547182,-0.0235051330028576
-0.00316868133708361,-0.00233721652201558
-0.0161280775998023,-0.0300865792356375
-0.0105166375812593,-0.00789133709692523
-0.0200502963723249,-0.0285262502522671
-0.0272735920550289,-0.0196952512044057
-0.0130609600797344,-0.0304051283646038
-0.0216843423752654,-0.0252022686185985
-0.0153449415441259,-0.0254048650891839
-0.0249601518236259,-0.0104832376197302
-0.0144159820605732,-0.0168671067585837
-0.00778774555836348,-0.00422499414647475
-0.015550148368305,-0.0311443816219017
-0.0149594635236348,-0.0234878899955151
-0.0194971417981676,-0.0275253688564746
-0.0269309316924655,-0.0184587930244702
-0.0156857205037574,-0.0248155457279803
-0.0137196951596405,-0.0274517858808995
-0.00165114851739208,-0.00340942565588576
-0.00839524194005695,-0.0102315855730545
-0.019547219272071,-0.0159347098712713
-0.00972669653465155,-0.0212087027205883
-0.0120013472014636,-0.00777102226798274
-0.0292022271444834,-0.0184212299058168
-0.0149338116474774,-0.0239219642211697
-0.00364681380645595,-0.00169731055481339
-0.0229946362476095,-0.0249846888540614
-0.0236698441464489,-0.0126057175234726
-0.0251271210936015,-0.0144226525786861
-0.0210587939903254,-0.0278306515355682
-0.0183745268621917,-0.0226063384244158
-0.0209742932685496,-0.00909362187874546
-0.0042294782957147,-0.00264703906438581
