x,y,ang,f1y,f2y
0.03253114319341842,-0.006538734265848734,0.5542267171085807,0.00017058981581357692,-0.008295485274481913
0.029548219052654617,0.0068962368132583895,0.7103410482574587,-0.003977945739837354,-0.007829821775481449
0.020738330440128742,0.023621147544846604,0.3500944140798149,-0.008381991109472603,0.00011343035013328291
-0.048420349660456365,-0.023279096651635432,0.6660112589352613,-0.009550827982753689,-0.004378660145128459
-0.009710902507170906,-0.03135673488237437,0.8629782285376563,0.002426041781649277,-0.0060255046424587235
0.024137770094119833,-0.01016891649379089,0.7322166385977015,0.0018313385757792004,0.0013126898022663373
-0.03532863581784314,0.004759562123880012,-0.3877791312400233,-0.00380049033592881,6.366932925607263e-06
0.017658870005030896,0.0018451066322274568,-0.44838709564071033,0.002554754055971893,-0.0032954590080786876
-0.01764034644647374,0.0068196563170669225,-0.14909253523256197,-0.007834295233524526,0.008924869857715024
-0.04047109320684295,0.005637462252180225,0.5312981067658104,-0.007616360817792966,-0.004912604412693198
0.027144517661807647,-0.013391629244745308,-0.4296997954947779,-0.007120641767248708,-0.0030053533777283682
0.05337865004797309,0.01826424665613009,0.18039325596615788,-0.007527880272261396,-0.0016660693961672041
0.05893846178880977,0.006436664167967761,0.19643476398973972,0.007615941726339183,-0.0030511174033582902
-0.004504406972323575,-0.03599910214729604,0.41007825736161496,-0.00294635524060316,-0.0019392977793412647
0.007265243443531946,0.039608756557834704,-0.1012657862557256,0.0004331686691969056,-0.0019938456260218257
0.028954258309720263,-0.03487270423321665,0.741363178094082,-0.00539931559065743,0.0041263986374080845
-0.02387164089638213,-0.024633612761241194,-0.20629620646823846,-0.0011569406139023703,0.009597448243442159
0.010581782042193767,0.020700072983329786,0.6484351543020942,-0.0024770986434470644,0.0009647251672500381
0.02365482547277952,0.030358699319336494,0.5260086765043429,0.009147769569659214,-0.0026347227819983315
-0.03506003764795886,0.01629251104811755,0.25557855308299227,0.002978605727516048,0.008048336830198321
-0.019111591742066922,0.03251926055300152,0.6064035575364136,-0.0038820709292716436,-0.0014922137147358617
-0.005771747928072325,0.002998686682187728,0.19360774466902478,0.0021888077311845878,-0.00013980344360103696
0.009559972304387205,-0.034218829648485556,-0.43176485221624705,-0.006425834049123936,0.004308235110797223
-0.011282490741553623,0.03916620084406495,0.7495323921315106,0.002603286948279897,-0.004163041621072359
-0.013233969655343372,0.038997031232674145,0.319606598382457,0.00515669626106709,-0.00745215789531202
-0.007241948607466267,-0.02086039635842449,-0.8236598906353466,-0.001956889728020203,-0.005816349913794403
-0.052227154674749865,-0.018184041464078187,-0.3515982790861042,0.0013185236692880523,0.0008088201321527627
-0.01264594553688582,-0.0036350392114039985,-0.6485807387190917,0.009163383641566063,0.009306579243675834
0.029515494212541328,0.0167162410569454,0.14817426676451664,0.009157259436855482,-0.0035740488342347956
0.0030814625448674134,-0.0050041400004122855,0.12595663740750054,-0.006116646472615337,0.006713555892338423
0.01701509091848488,0.013537381696541454,0.7248310253380931,-0.006168875795399112,-0.007938159200383314
0.05790414726531306,-0.0017143622450569208,0.5218746738055987,0.0003836979687234822,-0.006546501518908057
-0.05257399776601165,0.018959739242515053,0.4092801180639213,-0.005203700690718833,-0.0007573085099573645
-0.03741400072756425,-0.004403659598915347,-0.8536319894859069,0.001138429716624239,-0.003869544549316508
-0.030187312580407324,0.0344465200799736,-0.16058034799339474,-0.009915767277078345,0.002020153273452674
0.015826298971395692,0.009431985640305016,0.47819917021732217,0.00425194377629917,-0.0009305351967563227
0.04458676769838585,0.00021823419624509178,-0.8369069455075715,-0.008949004338611798,-0.001789690287275077
0.02220478874435084,0.005174129524997929,0.5825497738025308,-0.006569012998250376,-0.008622362878587036
0.03318514844378455,-0.03100269814159152,-0.7405557598133791,-0.000583739926185713,0.0002370894660463068
0.01490507045960819,-0.010852402570861964,-0.7139425432427055,0.007494226779796659,-0.0050404952760438
0.01743041445867228,-0.038244248406867944,0.19123020246661163,7.750614154019946e-05,-0.0005405822673701446
-0.004516933943962258,0.02455233502191368,0.23089222108625787,0.005879193993911064,0.007262327275580708
0.002282701566373367,-0.026091193265024033,0.48338497926420876,-0.0015936675557513998,0.0013116815817394694
-0.025294928005633315,-0.02095696666464829,0.2759123824925809,-0.005583640677652751,0.004718371767161096
-0.034707150501059617,-0.00963144637713746,-0.4567559917800226,0.009641354462790951,-0.0009628987822586279
-0.001720462925787847,-0.03336392465333711,0.17609835445513225,0.0017354264252120392,0.004485818632384649
-0.02025108053862487,-0.007270979727579708,-0.757661599599414,-0.008637749244652214,0.002121296183874393
-0.04880220353344012,-0.02291100258276748,-0.5982051103738223,-0.009725282347263971,-0.0012961519441809805
0.000588211559483683,0.004292901167103781,0.11973339914564854,-0.004217247152696046,0.003016781101344155
0.003751216677181287,-0.022247431225547756,-0.10746831753583266,0.003653883418856845,0.007189730630016744
-0.021904746263463018,0.00505928994119369,-0.4436319117742109,-0.005073196207327086,-0.0014779500987099365
-0.021676915348090114,0.0136502796121277,-0.5198348145385104,-0.0058471999190655025,-0.00040964864137603765
-0.009661769551927563,-0.03223329720024572,-0.40125848580414625,0.0072970967053737085,0.005189634149657776
0.007051750263847074,-0.003536902846417274,0.1349695419300422,-0.0013484884998021668,0.006915679327274412
-0.028688143210816752,0.0345608863644517,-0.381904689989375,-0.008800085504928626,-0.009640256350097942
-0.034793787620976284,-0.00421874749040951,-0.3869223918995832,0.0016148863479995296,-0.0034143274848466776
-0.0032869050806544507,-0.0168710797526875,0.5813081584491914,0.0002690838724219956,0.006938545293866815
-0.009212407476114641,-0.005044190833728019,0.7846650885540233,-0.009767326523714391,-0.0018616312831953412
0.022680631255858102,-0.036221533718633125,-0.49231994563873427,0.008256163191488556,0.00032621850903824523
0.011769738044192358,0.0017778989817354132,-0.10946600888038208,-0.0042774168017038015,0.007547441689300138
-0.04780799713290313,-0.011264202439818473,0.2927793078679777,-0.005448672647352366,-0.0016881597796460767
0.027127808949266478,-0.03546473149649283,-0.26238681211137405,-0.0033249290012001605,0.0007886574255033581
-0.059556255934470066,0.00038810837870736155,-0.7809377168498594,0.004959807062365833,-0.0053211565529737645
