x,y
0.06831445204175764,-0.008804603101906137
-0.008469571314328697,-0.0399464581644648
0.07827608045209998,0.015889515706239497
0.06351044686869671,0.02639005704043352
0.013515768071026446,-0.0408300065287521
-0.02211402700488512,-0.018237264558348197
-0.0015438322026426893,-0.025815813265190828
0.027003768224292513,-0.019349931900495478
-0.05621838172425561,0.03371653668451773
0.045900078452415574,0.039972835374533465
0.011428825728290529,0.05293573700661953
0.046772422951500955,-0.04377436383156891
0.0034069224243137713,-0.04393185581340839
0.014029551576191027,-0.028047225075829796
-0.0023027261350813816,0.043886490145569564
-0.03672193058127867,-0.0027087442745699977
-0.0017498290428517443,0.017341217969887447
0.045561190408034094,0.003634730884589238
-0.03139701343050045,-0.00967546821330878
-0.025812704216875294,-0.02433845833319648
0.05942278613989736,-0.018810679298663723
-0.03607471381281425,0.022826786669701775
0.03388595117752617,0.03937979172444423
0.004566992831356462,-0.011948654692477106
0.031202060415385244,0.003620184911226766
-0.036609056920947895,-0.032490195819919014
0.02620747501704404,-0.042718961022593725
-0.04923804051036118,0.023400565926585813
0.025788722696695368,-0.011915662831862878
0.006601178744641098,0.02376542161174864
0.05324556623503625,0.003645242721350278
0.045432572968563054,0.006059975517403456
-0.05113273816955221,-0.01622453776434246
-0.010894116877581642,-0.012005505893809255
-0.05402068099664476,0.0277286751686373
-0.07206475735256439,-0.00200769977693082
0.004639667933341363,-0.006130903727427535
-0.025477693820356848,-0.006618703875424188
0.04479749435044687,-0.04662862845654756
0.07568413001568212,-0.016139876351426247
0.0043813018147914745,-0.04742616881815813
-0.035826762843409715,0.04690221839217167
-0.03006015092649649,-0.03494697054876759
-0.05278885516880708,-0.02900272357168984
0.016551001930200954,0.006499378603000407
-0.04565161951551607,0.024422287924125256
-0.045046941201582376,-0.015622605799606344
0.07428503171184768,-0.021332187207572177
-0.060651636652784176,0.02256286758163522
0.02413368766973696,0.022881515355571348
-0.003891678655572231,-0.049889899215582054
-0.043901689969320985,-0.03597496084886549
-0.018503983296423332,0.01787610882484319
0.012531599297991775,-0.019928571779249372
0.03175751836542241,0.02286109644361179
-0.03876494231088499,-0.029590815544011516
-0.065870340674447,-0.00748320796427291
0.03173113088349028,0.03926896089596144
-0.01769220925991627,0.022202658008377014
-0.02083900011740436,-0.013527899491576262
-0.028849985195347885,0.002400944312483888
-0.040074912493896005,-0.04786923925212206
0.021960160008785812,0.0399042100514698
0.0316531232273556,-0.04478438277376155
-0.005781283499466397,-0.010771861928192572
-0.0037701771128676315,-0.0007720309593220176
0.04699241343488868,0.026004657557690956
-0.0015677743561654522,-0.004073863404299993
0.0455145872488522,-0.03930676102638979
0.05606637783582939,-0.02619390986865159
0.026165756703218537,-0.035729881744045705
0.0728124940785632,-0.01793009032347407
-0.0436294442983907,0.023978701025674697
0.07020520697142964,0.010499414760724586
0.015117751081490383,-0.022307582731475317
-0.03361216082475834,-0.009274730882159014
0.005192417642863809,-0.04490222744475688
-0.041047486296498015,0.027841190220483335
0.02723194739925909,0.04092895923827567
0.007227538386441357,-0.035505617098301384
0.0022222867171983185,-0.031108660634319572
-0.045775499748378704,0.010254506261978193
0.07526705103298352,-0.004660578409125524
-0.04365418698655938,-0.033540208022561406
0.009947989139184696,-0.00870041972627654
-0.024312803310154125,-0.02572945007385799
0.02890518132412717,-0.004351775921193256
0.07214219710369409,-0.0007873904223302322
0.06716442484037204,-0.017421667256529966
0.03621071537272978,0.04349795979614591
0.008208520460962779,-0.019301963121694472
0.010617296787391747,0.020935335295902947
0.056565748382476286,-0.009022645828047147
0.020260544895957897,0.023451506081066796
0.07149044394399597,-0.019653506732480716
0.027091860381480606,0.014310797496151988
-0.04871029407479611,-0.0292822881210987
0.021788496565643772,0.0039240383287457645
-0.009707703828280095,0.035919083102921114
0.01989547506269597,0.009400350663965669
-0.007943420838905438,-0.0182087073743002
-0.07206090942535343,0.011789916736663096
0.07584350860240448,0.0067822446073721315
0.025565654542857835,-0.04984147022875682
0.012665101351061664,0.0529652281651729
-0.02204361408736951,0.026329971176842694
0.01856192816977492,-0.017906697264869195
-0.008189848398544503,-0.003533029137840274
0.07035170823243152,0.017349559693639917
0.007852812697794267,-0.009593058418600892
0.009731406044007698,-0.03735717161071224
0.015226289999452913,-0.052427879425253746
-0.06556441322085271,-0.02813953997201997
-0.02855412306348936,0.01727490208618327
-0.029323634386252004,-0.01627479060385028
0.0022601625901435413,-0.01567372881899324
-0.054212543837048974,0.02148300167507678
-0.015528159353493484,0.0009792321685941976
-0.06105875317493125,0.02747879305115688
-0.0401842025602084,-0.033370122893389156
0.062210811494475896,-0.013722760109732723
-0.018209903813088707,-0.017466126159177364
-0.05870583223120223,0.037442040035361175
-0.017129704892899777,0.042128798475451874
-0.0706781525210197,-0.0259982578674972
-0.03694549942995954,-0.0316436981207394
0.03465291856379883,0.007710841010669871
0.014560649100258907,0.016087288604772272
0.04831234225242083,0.028062560746131386
0.0651745963383376,0.031319655518958996
-0.046337289903426074,-0.014975299034854415
0.02863815293687519,0.012765637880417062
-0.03338277322025274,-0.033411385882014394
0.04536359601236668,-0.024895509679412835
-0.0011608261089328525,0.019217486498785595
-0.015057336029067461,-0.043687022169216196
0.0396293714739657,0.006616214133202611
-0.03835001519407612,0.008775971598604777
-0.03296051130359212,-0.03415034620292866
-0.03329955980368275,0.03717734404469115
0.01696436608754688,-0.042784129814316285
-0.0628039122072374,0.011181309933642879
0.0021655672162233935,0.04991646099195835
0.007491941992806797,0.016512859409110688
-0.00958126592290709,-0.02639947525628404
-0.017193680651050272,0.03314207822657162
-0.05759229286244451,0.00303224113530038
-0.03583972858207012,0.03866174763566182
-0.06272677158299252,0.00830245001647826
0.02429622020334264,0.02724231580081491
-0.02190132010740397,-0.009754272832227871
0.022699597132089896,-0.03909594948792379
-0.011530316956286715,-0.031763066839690254
0.0762041364764015,0.005871754005770828
-0.0369489419655248,0.03175531133571798
0.007227065419739137,-0.04537395108953944
0.011290466906956773,0.03461536305097473
-0.013786343309870427,0.028505180952608615
0.031153765163592875,-0.006268755927759086
0.05220890453745684,-0.0008350946487172481
0.059270310613617025,-0.018119585814229587
0.05777926280841329,0.0011631762182263347
-0.027256218911048978,0.018002977675765343
0.0645602182956098,0.016333034957090382
0.04171144352386706,-0.015166667828043962
0.009703113074244818,-0.03191558560246059
0.0519155162674526,-0.021527121258253727
-0.043784258296836284,-0.02831240874964432
0.05354215045065848,0.009688192090397903
-0.018586158208091633,-0.030496327177362368
0.0545070467140235,0.03320950596593287
-0.06012841901771744,-0.03301955626069243
0.018205042150233094,-0.01634865835882101
0.03306452493369648,-0.04679981980168176
0.052861868465442066,-0.0332818160685533
0.007777729417101836,-0.030211631718666632
0.023363414857703588,-0.05180988081880907
-0.04247383150030385,-0.02568236004884301
-0.050861492081532206,0.004406027610041163
-0.06229123000076145,0.025325203551110974
0.052693040814752276,-0.01847534215944576
0.011080479632179369,0.04652426841467499
-0.0029553698138931467,0.037923457303579024
-0.07702768182103026,0.008061673843063187
0.008030034268785999,-0.022848005497868175
0.059785424411939306,-0.034747241554544464
-0.00689693449374075,0.044343224322151105
0.0023089741200516684,-0.007143321136975717
-0.07531505947147311,0.02307869407243878
-0.023648495097441984,-0.013325534695734588
-0.014044399066485136,-0.023292125438786518
0.0049305834323033065,-0.04632289475116891
-0.0501604689765718,-0.038990334531261016
-0.07042171824695423,0.0016249452414594315
0.013655191663404231,0.0001669867938595901
-0.05444479218929747,0.02623650345205584
-0.025549635960624713,0.052025517456551755
0.034160176741658485,0.04074118043465481
0.05471468948505036,0.006405097610661006
0.05026291671297174,-0.03785066469644847
0.02414516482848042,-0.028497522369289593
0.011389941023333128,-0.05349360304658632
0.0008503435447482083,-0.000811235747648166
-0.0493702461167053,0.02271977355170008
-0.019175746679294392,0.0052816177473522866
0.03162836973705824,0.018065894207947124
-0.05940808561717151,-0.025281374872639924
0.03723783087257068,-0.025154263335638954
-0.014027847238656993,-0.009033934340424023
0.015836327874877,-0.03192555707959763
0.04445686776666029,0.006803356174034755
0.06391227175507076,0.01581577953042474
-0.03945223017666198,-0.024742640934383223
0.0021970341483223965,0.023803947741408114
-0.03607310905278031,-0.022287117331838344
0.01812888947194176,0.013898830165220331
-0.017710805569504176,-0.005442706594348375
0.015814351820312073,0.02724817085481151
-0.05502693637436526,0.01311183600245027
-0.0014493892405514908,0.037881868045231394
0.0031816157613983737,-0.05464412907359461
-0.034236101621118877,0.032354732261182205
-0.039963521640666265,0.034151027625511705
-0.07156716996375026,-0.025913919160830287
0.06874188016456413,-0.030708681870636186
-0.021993320144524785,0.03589678767643167
0.07435562926610696,0.019851652679961147
0.06529426569106044,-0.018514354047922905
0.0504794746613622,0.026837811544039893
0.03403488844084446,0.012425238141447963
-0.06674868684869208,-0.027141423683000994
-0.040821246994609824,0.016789953554763447
-0.04317403877960435,0.025056355348788716
-0.015050816594303795,-0.049901452522661954
0.0493557517319889,0.023030161257940447
-0.030084776747923092,0.04075132365581625
0.011216774108975758,-0.0214806921617237
0.04363555882199942,0.022484359888318657
0.05159909578552903,-0.0046861351738538
0.08345045301276303,-2.1171336860428824e-05
-0.03124971392452501,0.013420607444432069
-0.009657011281836811,-0.0003930153897563973
-0.006287272428787571,0.03941051501495058
0.0068351639079692605,-0.03269898935818371
-0.012316120303932393,-0.04566488100551187
-0.0063743486276294364,-0.03509109968034214
0.06586455040783866,-0.00506346861752361
0.01654497861097362,-0.03059448320079119
0.02453250329584951,0.037236708011197266
0.06368571737269545,0.015284782960427547
0.020295313969178427,-0.02886541440238602
-0.07984365307714762,-0.016207914252415766
-0.01428836958075845,0.0032336317747142657
0.015602899163542017,0.04163362166640732
-0.009751169996255665,-0.004665056006043486
0.07417024567118373,0.001606066918469172
0.07294746637775303,0.021622229531417715
0.06270987475025684,0.03254377949719527
0.03195932365007077,0.023583059898521795
0.061384821966286654,0.0037030724540759175
0.07920626496454254,0.0028346368379610146
0.05425330362727683,0.015720864611591688
0.015401776892474392,0.00555588798315719
-0.035460086690037265,0.021875342527378987
0.01995806573231486,0.04264124508586447
0.05178578313196254,-0.006834702173133735
0.024154675397510025,0.006076887366034414
-0.007639443668010115,-0.036004426642044146
0.018623675458400546,0.02836492215453399
-0.06130816787020846,-0.015423162384730384
0.07497751569566898,-0.0009986688505184693
-0.023548996874440203,0.02754232331888317
0.013983376952735244,0.04664383252462683
-0.010446578686773816,0.035016968476028205
-0.025806617705382964,-0.0024661590208906806
-0.0017746397439544065,0.011892243961482286
-0.02398235949651953,-0.0275125043342731
0.010074995916560386,-0.038644532256728786
0.043984829388531974,0.023680735798735385
-0.019544578990924655,-0.02567974745654024
0.03757990454899979,0.008960565200552405
-0.024889980212042806,0.004453271751900474
0.022812563402839076,0.017142749375489062
-0.018214449351861894,-0.008969178272111862
-0.01101673518983469,-0.043349926379538724
-0.017586914999060718,-0.02940737642052965
0.023396148374134715,0.0024341645307442566
-0.051423423815749,-0.0028504684333684888
-0.02724381951447756,-0.03791875107730894
-0.06421675822319507,-0.005501651774105901
-0.04314773662547543,-0.0446932821223164
0.0380825858188609,0.033799152408280235
-0.05439374319611819,0.027206068654978453
-0.004513504801666943,-0.03145409071802481
-0.05104277672000398,-0.026962484158353044
0.006824067401829725,0.04208068114782731
0.05890597577646407,0.03731894223941814
-0.02924946857094008,0.01163101517388624
-0.011070775562276841,0.019420479719018773
0.02642994391775655,-0.037354049903111086
-0.016056242333322812,-0.0436645625549116
0.050063200607687944,-0.0295687529179742
-0.003971650622694112,0.054285571551573965
0.026431579443194894,-0.03264375098148963
0.04401685301046619,0.04539641431563251
0.0013913036803719497,-0.017775447175473802
0.03346534194752587,0.03245760127506162
-0.005582314883474979,-0.027934535422584544
0.018326049510860393,0.05404080927830115
0.0038535767782024444,0.008866924969468025
0.0019198686656914515,0.04458989499948356
-0.008761978971001408,0.042146574548134426
0.03185290518938984,-0.04224625985201112
0.01562497261832732,0.04393279327184774
