Episode:0,WallTime,SimTime,TimeStep,State:31,Action:4,Reward:1
1634614994.5448537,2,1,1.0,1.0,1.0,-0.026750000000000003,0.05300000000000001,0.08,-0.026750000000000003,0.05300000000000001,0.08,-0.026750000000000003,0.05300000000000001,0.08,-0.027349993055579672,0.12499750001446758,0.08,0.026750000000000003,0.05300000000000001,0.08,0.027349993055579672,0.12499750001446758,0.08,0.024166666666666663,-3.9219374874059316e-07,-0.024166666666666663,3.9219374874059316e-07,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.5546436,2,2,1.0,1.0,1.0,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.03955157330695505,0.12385280319695655,0.08,0.026749999999999996,0.05299999999999999,0.08,0.03955157330695505,0.12385280319695655,0.08,0.3178750000000001,-1.7269247979589528e-07,-0.3178750000000001,1.7269247979589528e-07,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.5643742,2,3,1.0,1.0,1.0,-0.026749999999999996,0.052999999999999985,0.08,-0.026749999999999996,0.052999999999999985,0.08,-0.026749999999999996,0.052999999999999985,0.08,-0.05761862128801525,0.1180471230707176,0.08,0.026749999999999996,0.052999999999999985,0.08,0.05761862128801525,0.1180471230707176,0.08,0.5557787500000001,4.790171939967609e-07,-0.5557787500000001,-4.790171939967609e-07,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.574028,2,4,1.0,1.0,1.0,-0.026750000000000006,0.053000000000000005,0.08,-0.026750000000000006,0.053000000000000005,0.08,-0.026750000000000006,0.053000000000000005,0.08,-0.07073502794778527,0.11000278340951912,0.08,0.026750000000000006,0.053000000000000005,0.08,0.07073502794778527,0.11000278340951912,0.08,0.7484807875,8.946371414580314e-07,-0.7484807875,-8.946371414580314e-07,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.583616,2,5,1.0,1.0,1.0,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.07991179206864041,0.10155742851563125,0.08,0.026749999999999996,0.05299999999999999,0.08,0.07991179206864041,0.10155742851563125,0.08,0.9045694378750001,1.1385231571396031e-06,-0.9045694378750001,-1.1385231571396031e-06,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.5934741,2,6,1.0,1.0,1.0,-0.02675,0.053,0.08,-0.02675,0.053,0.08,-0.02675,0.053,0.08,-0.08618701484992213,0.09363546807568646,0.08,0.02675,0.053,0.08,0.08618701484992213,0.09363546807568646,0.08,1.0310012446787502,1.2597285653011521e-06,-1.0310012446787502,-1.2597285653011521e-06,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.6032734,2,7,1.0,1.0,1.0,-0.026749999999999996,0.05300000000000001,0.08,-0.026749999999999996,0.05300000000000001,0.08,-0.026749999999999996,0.05300000000000001,0.08,-0.09041652141567877,0.08662401003489793,0.08,0.026749999999999996,0.05300000000000001,0.08,0.09041652141567877,0.08662401003489793,0.08,1.1334110081897877,1.2952792918874142e-06,-1.1334110081897877,-1.2952792918874142e-06,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.6130288,2,8,1.0,1.0,1.0,-0.026750000000000003,0.053000000000000005,0.08,-0.026750000000000003,0.053000000000000005,0.08,-0.026750000000000003,0.053000000000000005,0.08,-0.09324098479364834,0.08062153039154102,0.08,0.026750000000000003,0.053000000000000005,0.08,0.09324098479364834,0.08062153039154102,0.08,1.216362916633728,1.272831325563715e-06,-1.216362916633728,-1.272831325563715e-06,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.622771,2,9,1.0,1.0,1.0,-0.026750000000000003,0.053000000000000005,0.08,-0.026750000000000003,0.053000000000000005,0.08,-0.026750000000000003,0.053000000000000005,0.08,-0.09511599065438262,0.07558520139039882,0.08,0.026750000000000003,0.053000000000000005,0.08,0.09511599065438262,0.07558520139039882,0.08,1.2835539624733197,2.394183177662437e-06,-1.2835539624733197,-2.394183177662437e-06,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.6325927,2,10,1.0,1.0,1.0,-0.02675000000000001,0.053000000000000026,0.08,-0.02675000000000001,0.053000000000000026,0.08,-0.02675000000000001,0.053000000000000026,0.08,-0.09635596518144303,0.07141221364094337,0.08,0.02675000000000001,0.053000000000000026,0.08,0.09635596518144303,0.07141221364094337,0.08,1.3379787096033888,4.005653424277261e-06,-1.3379787096033888,-4.005653424277261e-06,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.642264,2,11,1.0,1.0,1.0,-0.026750000000000003,0.053,0.08,-0.026750000000000003,0.053,0.08,-0.026750000000000003,0.053,0.08,-0.09717399183604927,0.06798203503787337,0.08,0.026750000000000003,0.053,0.08,0.09717399183604927,0.06798203503787337,0.08,1.382062754778745,4.922220669566741e-06,-1.382062754778745,-4.922220669566741e-06,10,10,10,10,10,10,1.57,0.0,-1.57,0.0,
1634614994.6520388,2,12,1.0,1.0,1.0,-0.02674999999999999,0.053000000000000005,0.08,-0.02674999999999999,0.053000000000000005,0.08,-0.02674999999999999,0.053000000000000005,0.08,-0.09512644450696228,0.07555353268528693,0.08,0.02674999999999999,0.053000000000000005,0.08,0.09512644450696228,0.07555353268528693,0.08,1.1436374980374502,-0.024162752774872006,-1.1436374980374502,0.024162752774872006,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.6618843,2,13,1.0,1.0,1.0,-0.02675,0.053000000000000005,0.08,-0.02675,0.053000000000000005,0.08,-0.02675,0.053000000000000005,0.08,-0.09115278315111927,0.08519132681934538,0.08,0.02675,0.053000000000000005,0.08,0.09115278315111927,0.08519132681934538,0.08,1.0745463734103347,-0.3330721810216275,-1.0745463734103347,0.3330721810216275,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.6715834,2,14,1.0,1.0,1.0,-0.02675,0.052999999999999985,0.08,-0.02675,0.052999999999999985,0.08,-0.02675,0.052999999999999985,0.08,-0.08902788153127905,0.08913122571925802,0.08,0.02675,0.052999999999999985,0.08,0.08902788153127905,0.08913122571925802,0.08,1.0185825624623712,-0.583289250361641,-1.0185825624623712,0.583289250361641,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.6812375,2,15,1.0,1.0,1.0,-0.026750000000000006,0.05300000000000001,0.08,-0.026750000000000006,0.05300000000000001,0.08,-0.026750000000000006,0.05300000000000001,0.08,-0.08712983491282002,0.09222085587924626,0.08,0.026750000000000006,0.05300000000000001,0.08,0.08712983491282002,0.09222085587924626,0.08,0.9732518755945206,-0.7859649364389817,-0.9732518755945206,0.7859649364389817,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.6909988,2,16,1.0,1.0,1.0,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.08547991875039898,0.0946508900693794,0.08,0.026749999999999996,0.05299999999999999,0.08,0.08547991875039898,0.0946508900693794,0.08,0.9365340192315617,-0.9501321256565335,-0.9365340192315617,0.9501321256565335,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.700635,2,17,1.0,1.0,1.0,-0.02675,0.053,0.08,-0.02675,0.053,0.08,-0.02675,0.053,0.08,-0.08407170611795786,0.09656858969173171,0.08,0.02675,0.053,0.08,0.08407170611795786,0.09656858969173171,0.08,0.906792555577565,-1.0831074525631905,-0.906792555577565,1.0831074525631905,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.7103531,2,18,1.0,1.0,1.0,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.026749999999999996,0.05299999999999999,0.08,-0.08288509714445941,0.0980871474877498,0.08,0.026749999999999996,0.05299999999999999,0.08,0.08288509714445941,0.0980871474877498,0.08,0.8827019700178277,-1.1908173880004276,-0.8827019700178277,1.1908173880004276,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.7200704,2,19,1.0,1.0,1.0,-0.026750000000000006,0.053000000000000005,0.08,-0.026750000000000006,0.053000000000000005,0.08,-0.026750000000000006,0.053000000000000005,0.08,-0.08189442180859001,0.099293549695355,0.08,0.026750000000000006,0.053000000000000005,0.08,0.08189442180859001,0.099293549695355,0.08,0.8631885957144404,-1.2780623705684946,-0.8631885957144404,1.2780623705684946,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.7299254,2,20,1.0,1.0,1.0,-0.026750000000000003,0.053000000000000005,0.08,-0.026750000000000003,0.053000000000000005,0.08,-0.026750000000000003,0.053000000000000005,0.08,-0.0810729508288649,0.10025480941919805,0.08,0.026750000000000003,0.053000000000000005,0.08,0.0810729508288649,0.10025480941919805,0.08,0.8473827625286967,-1.348730753126253,-0.8473827625286967,1.348730753126253,10,10,10,10,10,10,0.78,-1.65,-0.78,1.65,
1634614994.7396905,2,21,1.0,1.0,1.0,-0.02674999999999999,0.05299999999999999,0.08,-0.02674999999999999,0.05299999999999999,0.08,-0.02674999999999999,0.05299999999999999,0.08,-0.08039526578649402,0.10102275979883299,0.08,0.02674999999999999,0.05299999999999999,0.08,0.08039526578649402,0.10102275979883299,0.08,0.8354162531408073,-1.3929874479899376,-0.8354253280717133,1.3930086426937978,-0.03267548702806626,0.15823247513170535,0.07209174472214903,0.03267548702806626,0.15823247513120464,0.06399999923399437,0.78,-1.65,-0.78,1.65,
